DateTime,Open,High,Low,Close,Volume
05/05/2011,134.08,134.95,133.02,133.61,227065700
05/06/2011,134.94,135.63,133.22,134.2,222951260
05/12/2010,116.29,117.62,116.09,117.45,235607030
05/13/2010,117.13,117.68,115.89,115.99,234456090
05/14/2010,115.12,115.33,112.87,113.89,345602060
05/17/2010,114.2,114.52,111.77,113.95,325943990
05/18/2010,114.88,115.22,112.03,112.4,360595880
05/19/2010,111.77,112.77,110.36,111.76,394759530
05/20/2010,109.38,109.89,107.47,107.54,530423630
05/21/2010,105.91,109.38,105.3612,109.115,500909340
05/24/2010,108.52,109.39,107.61,107.71,269823000
05/25/2010,105.11,107.87,104.38,107.818,396505130
05/26/2010,108.48,109.47,106.85,107.17,349719280
05/27/2010,109.19,110.8,108.7801,110.76,300870470
05/28/2010,110.64,110.724,108.85,109.369,297933430
06/01/2010,108.35,109.95,107.37,107.53,277909390
06/02/2010,108.08,110.34,107.5091,110.33,240243640
06/03/2010,110.65,111.06,109.58,110.71,226618260
06/04/2010,108.61,109.33,106.465,106.82,398475570
06/07/2010,107.2,107.61,105.41,105.49,264609060
06/08/2010,105.57,106.83,104.65,106.62,357774290
06/09/2010,107.24,108.28,105.6,106.05,268023250
06/10/2010,107.86,109.28,106.0426,109.15,317890580
06/11/2010,108.19,109.75,108.12,109.68,214128110
06/14/2010,110.52,111.12,109.4,109.509,207196000
06/15/2010,110.28,112.1,110.09,112.0,238268660
06/16/2010,111.42,112.42,111.2,111.96,216373920
06/17/2010,112.28,112.33,111.05,112.14,263185740
06/18/2010,111.83,112.13,111.37,111.729,174006540
06/21/2010,113.12,113.2,110.79,111.41,213140640
06/22/2010,111.41,111.9,109.41,109.57,239355310
06/23/2010,109.64,110.03,108.48,109.23,254698720
06/24/2010,108.69,108.83,107.14,107.42,268692050
06/25/2010,107.74,108.42,106.77,107.8675,238726470
06/28/2010,108.03,108.32,107.14,107.53,169333230
06/29/2010,106.02,107.5114,103.55,104.21,373760410
06/30/2010,103.92,104.88,102.88,103.22,284101670
07/01/2010,103.15,103.49,101.13,102.76,382924760
07/02/2010,103.11,103.42,101.62,102.2,233385150
07/06/2010,103.64,104.37,101.88,102.87,256936430
07/07/2010,103.13,106.24,103.02,106.1075,253769700
07/08/2010,107.0,107.28,105.91,107.16,210842050
07/09/2010,107.13,107.97,106.93,107.96,144999850
07/12/2010,107.6,108.24,107.15,108.03,131283538
07/13/2010,109.15,110.09,108.93,109.66,213025880
